'melkzuurdehydrogenase -ldh- kinetisch', 'hematocriet mbv centrifuge',31
'bloedgroep abo en rhesusfactor', 'bloedgroep abo en rhesusfactor',31
'rhesusfactor d - centrifugeermethode - e', 'rhesusfactor d - centrifugeermethode - e',31
'ordertarief', 'ct thorax',31
'vervolgconsult poliklinisch', 'histologisch onderzoek - biopten nno',31
'glucose', 'creatinine',31
'o2-saturatie', 'screening antistoffen erytrocyten',31
'cefalinetijd - coagulatie', 'cefalinetijd - coagulatie',31
'ordertarief', 'mri abdomen',31
'sgpt - alat kinetisch', 'microscopisch onderzoek - gekleurd en on',31
'screening antistoffen erytrocyten', 'uitsluiten irregulaire a.s. tegen erys d',31
'fsh enzym-immunologisch', 'lh mbv radioisotopen',31
'melkzuurdehydrogenase -ldh- kinetisch', 'bacteriologisch onderzoek met kweek -nie',30
'cytologisch onderzoek - ectocervix -', 'vervolgconsult poliklinisch',30
'aanname laboratoriumonderzoek', 'differentiele telling automatisch',30
'ordertarief', 'echo nieren-urinewegen',30
'kalium vlamfotometrisch - spoed', 'bloedgroep abo en rhesusfactor',30
'echografie  - genitalia interna', 'vervolgconsult poliklinisch',30
'rhesusfactor d - centrifugeermethode - e', 'trombocyten tellen - elektronisch',30
'administratief tarief       - eerste pol', 'thorax',30
'administratief tarief       - eerste pol', '190205 klasse 3b        a205',30
'interc.consult klinisch  anesthesie', '190205 klasse 3b        a205',29
'sgot asat kinetisch - spoed', 'kreatinine fosfokinase - spoed',29
'administratief tarief       - eerste pol', 'administratief tarief       - eerste pol',29
'190035 dagverpleging    a007', '190035 dagverpleging    a007',29
'albumine - spoed', 'ca-125 mbv meia',29
'buikoverzicht', '190021 klinische opname a002',29
'actuele ph - pco2 - stand.bicarbonaat', 'melkzuur enzymatisch',29
'melkzuurdehydrogenase -ldh- kinetisch', 'microscopisch onderzoek - gekleurd en on',29
'1e consult      bezoek', 'interc.consult klinisch  radiotherapie',29
'ligdagen - alle spec.beh.kinderg.-reval.', 'ovarium     - redebulking ovarium carcin',29
'trombotest', 'ordertarief',28
'crp c-reactief proteine - spoed', 'ordertarief',28
'trombocyten tellen - spoed', 'kruisproef volledig -drie methoden-',28
'glucose - spoed', 'calcium - spoed',28
'immunopathologisch onderzoek', 'coupe ter inzage',28
'vervolgconsult poliklinisch', 'ct thorax',28
'ligdagen - alle spec.beh.kinderg.-reval.', 'vulva       - vulvectomie - liesblok',28
'histologisch onderzoek - biopten nno', '1e consult poliklinisch',28
'ligdagen - alle spec.beh.kinderg.-reval.', 'thorax',28
'190101 bovenreg.toesl.  a101', 'verlosk.-gynaec.  aanv.kaart kosten-out',27
'hemoglobine foto-elektrisch', 'hematocriet mbv centrifuge',27
'calcium', 'ordertarief',27
'190204 klasse 3a        a204', 'aanname laboratoriumonderzoek',27
'behandeltijd - eenheid t1 - megavolt', 'teletherapie - megavolt fotonen bestrali',27
'histologisch onderzoek - kleine resectie', '190205 klasse 3b        a205',27
'ca-19.9 tumormarker', 'ordertarief',27
'protrombinetijd', 'magnesium  -aas',27
'ca-125 mbv meia', 'magnesium  -aas',27
'creatinine', 'kalium potentiometrisch',27
'paclitaxel', 'dagverpleging - alle spec.beh.kind.-rev.',27
'ureum', 'ureum',27
'aanname laboratoriumonderzoek', 'melkzuurdehydrogenase -ldh- kinetisch',27
'kalium vlamfotometrisch - spoed', 'bacteriologisch onderzoek met kweek -nie',26
'urine onderzoek - kwalitatief', 'urine onderzoek - kwalitatief',26
'190035 dagverpleging    a007', 'dagverpleging - alle spec.beh.kind.-rev.',26
'kreatinine fosfokinase - spoed', 'differentiele telling automatisch',26
'chloride', 'alkalische fosfatase -kinetisch-',26
'hepatitis-b surface antigeen confirmatie', 'calcium',26
'trombocyten tellen - elektronisch', 'hepatitis-b surface antigeen confirmatie',26
'leukocyten tellen elektronisch', 'calcium',26
'trombocyten tellen - elektronisch', 'international normalised ratio mbv tromb',26
'betasubunit bep. mbv. ria hcg', 'alfa-1-foetoproteine',26
'kalium potentiometrisch', 'trombocyten tellen - elektronisch',26
'inwend.geneesk.  korte kaart kosten-out', '1e consult poliklinisch',25
'ligdagen - alle spec.beh.kinderg.-reval.', 'kruisproef volledig -drie methoden-',25
'urinezuur met uricase u.v. spectrofotome', 'creatinine - spoed',25
'squamous cell carcinoma mbv eia', 'leucocyten tellen -electronisch- spoed',25
'alkalische fosfatase -kinetisch-', 'sgot - asat kinetisch',25
'crp c-reactief proteine - spoed', 'albumine - spoed',25
'vriescoupe', 'cytologisch onderzoek - ascites -',25
'sgpt - alat kinetisch', 'gammaglutamyltranspeptidase',25
'uitsluiten irregulaire a.s. tegen erys d', 'ordertarief',25
'melkzuurdehydrogenase -ldh- kinetisch', 'betasubunit bep. mbv. ria hcg',25
'coupe ter inzage', 'mri abdomen',25
'vriescoupe', 'histologisch onderzoek - grote resectiep',24
'trombocyten tellen - elektronisch', 'urine onderzoek - kwalitatief',24
'vervolgconsult poliklinisch', '1e consult poliklinisch',24
'protrombinetijd', 'protrombinetijd',24
'sediment', 'bilirubine -geconjugeerd',24
'aanname laboratoriumonderzoek', 'natrium vlamfotometrisch',24
'ct abdomen', '1e consult poliklinisch',24
'190205 klasse 3b        a205', '1e consult poliklinisch',24
'ligdagen - alle spec.beh.kinderg.-reval.', 'buikoverzicht',24
'ct abdomen', 'ct abdomen',24
'kruisproef volledig -drie methoden-', 'hepatitis-b surface antigeen confirmatie',23
'inwend.geneesk.  korte kaart kosten-out', 'aanname laboratoriumonderzoek',23
'aanname laboratoriumonderzoek', 'urine onderzoek - kwalitatief',23
'trombocyten tellen - spoed', 'hepatitis-b surface antigeen confirmatie',23
'punctie tbv cytologisch onderzoek door p', 'cytologisch onderzoek - lymfeklierpuncti',23
'ligdagen - alle spec.beh.kinderg.-reval.', 'immunopathologisch onderzoek',23
'thorax', 'mri abdomen',23
'hemoglobine foto-elektrisch', 'differentiele telling automatisch',23
'haemoglobine foto-electrisch - spoed', 'leukocyten tellen elektronisch',23
'gammaglutamyltranspeptidase', 'hepatitis-b surface antigeen confirmatie',23
'protrombinetijd -quick owren of modif.-', 'hematocriet - spoed',23
'kalium potentiometrisch', 'sgpt - alat kinetisch',23
'international normalised ratio mbv tromb', 'actuele ph - pco2 - stand.bicarbonaat',23
'hematocriet mbv centrifuge', 'trombocyten tellen - elektronisch',23
'chloride', 'natrium vlamfotometrisch',23
'ligdagen - alle spec.beh.kinderg.-reval.', 'behandelen  - in hyperpressietank',23
'squamous cell carcinoma mbv eia', 'ca-125 mbv meia',22
'blaas       - cystoscopie met biopsie', 'vagina      - toucher onder anesthesie',22
'verlosk.-gynaec.   jaarkaart kosten-out', 'aanname laboratoriumonderzoek',22
'sediment', 'ureum',22
'sgpt - alat kinetisch', 'hematocriet mbv centrifuge',22
'190035 dagverpleging    a007', 'vervolgconsult poliklinisch',22
'190101 bovenreg.toesl.  a101', 'mri abdomen',22
'ligdagen - alle spec.beh.kinderg.-reval.', 'vulva       - ruime lokale excisie van a',22
'vulva       - vulvectomie - liesblok', 'immunopathologisch onderzoek',22
'crp c-reactief proteine', 'crp c-reactief proteine',22
'ureum - spoed', 'urinezuur met uricase u.v. spectrofotome',21
'sediment - spoed', 'urine onderzoek - kwalitatief',21
'bacteriologisch onderzoek met kweek -nie', 'haemoglobine foto-electrisch - spoed',21
'bilirubine kwantitatief totaal of direct', 'bilirubine kwantitatief totaal of direct',21
'bekken', '190021 klinische opname a002',21
'cytologisch onderzoek - ectocervix -', 'histologisch onderzoek - biopten nno',21
'buik        - stageringslaparotom.-oment', 'immunopathologisch onderzoek',21
'immunopathologisch onderzoek', 'histologisch onderzoek - kleine resectie',21
'administratief tarief       - eerste pol', 'behandeltijd - eenheid t3 - megavolt',21
'thorax', 'buikoverzicht',21
'ca-125 mbv meia', 'ca 15.3 - tumormarker mbv meia',21
'albumine', 'protrombinetijd',21
'administratief tarief       - eerste pol', 'immunopathologisch onderzoek',21
'natrium vlamfotometrisch', 'kalium vlamfotometrisch',21
'clostridium elisa-test', 'ordertarief',21
'echo nieren-urinewegen', '190205 klasse 3b        a205',21
'aanname laboratoriumonderzoek', 'fsh enzym-immunologisch',21
'creatinine', 'differentiele telling automatisch',21
'1e consult poliklinisch', '1e consult      bezoek',21
'verlosk.-gynaec. korte kaart kosten-out', 'echografie  - genitalia interna',20
'sediment', 'bacteriologisch onderzoek met kweek -nie',20
'haemoglobine foto-electrisch - spoed', 'kruisproef volledig -drie methoden-',20
'melkzuur enzymatisch - spoed', 'leucocyten tellen -electronisch- spoed',20
'albumine - spoed', 'magnesium  -aas - spoed',20
'kalium vlamfotometrisch - spoed', 'sgot - asat kinetisch',20
'kalium vlamfotometrisch - spoed', 'melkzuur dehydrogenase - spoed',20
'bloedgroepantigenen andere dan abo-rhesu', 'directe antiglobulinetest - coombs',20
'190205 klasse 3b        a205', 'telefonisch consult',20
'dagverpleging - alle spec.beh.kind.-rev.', '190021 klinische opname a002',20
'vervolgconsult poliklinisch', 'echografie  - genitalia interna',20
'ligdagen - alle spec.beh.kinderg.-reval.', 'ovarium     - debulking ovariumcarcinoom',20
'administratief tarief       - eerste pol', '190021 klinische opname a002',20
'mri abdomen', '190205 klasse 3b        a205',20
'aanname laboratoriumonderzoek', 'kalium potentiometrisch',20
'infuus      - inbrengen', '190021 klinische opname a002',20
'oestradiol mbv radioisotopen -ria', 'ordertarief',20
'vervolgconsult poliklinisch', 'klinische kaart - inwendige geneeskunde',19
'verlosk.-gynaec.  aanv.kaart kosten-out', 'aanname laboratoriumonderzoek',19
'crp c-reactief proteine', 'bezinkingssnelheid foto-elektrisch',19
'190204 klasse 3a        a204', 'gefiltreerd erytrocytenconcentraat',19
'ligdagen - alle spec.beh.kinderg.-reval.', 'blaas       - cystoscopie met biopsie',19
'sgot asat kinetisch - spoed', 'bloedgroep abo en rhesusfactor',19
'telefonisch consult', 'echografie  - genitalia interna',19
'screening antistoffen erytrocyten', 'antistoffen tegen erys - specificiteit -',19
'afereseplasma gesplitst fq1 en fq2', 'ligdagen - alle spec.beh.kinderg.-reval.',19
'leukocyten tellen elektronisch', 'hepatitis-b surface antigeen confirmatie',19
'sgpt - alat kinetisch', 'haemoglobine foto-electrisch - spoed',19
'echografie  - genitalia interna', 'cytologisch onderzoek - ectocervix -',19
'dagverpleging - alle spec.beh.kind.-rev.', 'infuus      - inbrengen',19
'190101 bovenreg.toesl.  a101', 'echo nieren-urinewegen',19
'1e consult poliklinisch', 'ligdagen - alle spec.beh.kinderg.-reval.',19
'paclitaxel', 'vervolgconsult poliklinisch',19
'kruisproef volledig -drie methoden-', 'crp c-reactief proteine',19
'actuele ph - pco2 - stand.bicarbonaat', 'calcium',19
'coupe ter inzage', 'ligdagen - alle spec.beh.kinderg.-reval.',19
'gemcitabine', 'gemcitabine',19
'gammaglutamyltranspeptidase', 'cde fenotypering',19
'squamous cell carcinoma mbv eia', 'screening antistoffen erytrocyten',19
'immunopathologisch onderzoek', 'immunopathologisch onderzoek',19
'aanname laboratoriumonderzoek', 'trombotest',18
'transferrine mbv ics', 'ordertarief',18
'histologisch onderzoek - biopten nno', '1e consult      bezoek',18
'mri bekken', 'ligdagen - alle spec.beh.kinderg.-reval.',18
'cytologisch onderzoek - ascites -', 'histologisch onderzoek - kleine resectie',18
'echografie  - blaas - extern', 'vagina      - toucher onder anesthesie',18
'haemoglobine foto-electrisch - spoed', 'leucocyten tellen -electronisch- spoed',18
'ligdagen - alle spec.beh.kinderg.-reval.', 'vagina      - toucher onder anesthesie',18
'sgpt - alat kinetisch', 'creatinefosfokinase -kinetisch-',18
'ordertarief', 'simulator - gebruik voor aanvang megavol',18
'ordertarief', 'ct hersenen',18
'differentiele telling automatisch', 'differentiele telling automatisch',18
'hepatitis-b surface antigeen confirmatie', 'crp c-reactief proteine',18
'190035 dagverpleging    a007', 'doxorubicine liposomal --caelyx--',18
'ligdagen - alle spec.beh.kinderg.-reval.', 'cervix      - conisatie',18
'creatine fosfokinase isoenzym ckmb', 'crp c-reactief proteine',18
'longfunctie - co2 - capnografie', 'aanname laboratoriumonderzoek',18
'mri abdomen', '1e consult poliklinisch',18
'calcium', 'alfa-1-foetoproteine',18
'trombocyten tellen - elektronisch', 'actuele ph - pco2 - stand.bicarbonaat',18
'creatinine - spoed', 'calcium - spoed',17
'gammaglutamyltranspeptidase', 'tsh enzym-immunologisch',17
'vervolgconsult poliklinisch', 'thorax',17
'kalium potentiometrisch', 'magnesium  -aas',17
'trombocyten tellen - elektronisch', 'cde fenotypering',17
'gefiltreerd erytrocytenconcentraat', 'afereseplasma gesplitst fq1 en fq2',17
'cytologisch onderzoek - vagina -', 'aanname laboratoriumonderzoek',17
'alkalische fosfatase -kinetisch-', 'kalium potentiometrisch',17
'190101 bovenreg.toesl.  a101', 'ct abdomen',17
'sgot asat kinetisch - spoed', 'haemoglobine foto-electrisch - spoed',17
'dieet nno', 'gefiltreerd erytrocytenconcentraat',17
'mri abdomen', 'aanname laboratoriumonderzoek',17
'magnesium  -aas', 'magnesium  -aas',17
'ligdagen - alle spec.beh.kinderg.-reval.', 'uterus      - extirpatie - abdominaal me',17
'coupe ter inzage', 'ct abdomen',17
'ordertarief', 'brachytherapie - interstitieel - intensi',17
'uterus      - carc. cervix vlgs. werthei', 'immunopathologisch onderzoek',17
'teletherapie - megavolt fotonen bestrali', '1e consult poliklinisch',17
'verlosk.-gynaec. korte kaart kosten-out', 'vervolgconsult poliklinisch',16
'ligdagen - alle spec.beh.kinderg.-reval.', 'bekken',16
'simulator - gebruik voor aanvang megavol', 'simulator - gebruik voor aanvang megavol',16
'urine onderzoek - kwalitatief', 'crp c-reactief proteine - spoed',16
'telefonisch consult', '1e consult poliklinisch',16
'administratief tarief       - eerste pol', 'mammografie thoraxwand',16
'190101 bovenreg.toesl.  a101', 'dagverpleging - alle spec.beh.kind.-rev.',16
'kalium vlamfotometrisch - spoed', 'totaal eiwit colorimetrisch - spoed',16
'urinezuur met uricase u.v. spectrofotome', 'creatinine',16
'clostridium elisa-test', 'crp c-reactief proteine',16
'sgpt - alat kinetisch', 'bacteriologisch onderzoek met kweek -nie',16
'trombocyten tellen - elektronisch', 'reticulocyten tellen mbv facscan',16
'calcium', 'ca-125 mbv meia',16
'calcium', 'creatine fosfokinase isoenzym ckmb',16
'histologisch onderzoek - grote resectiep', 'kruisproef volledig -drie methoden-',16
'anesthesie  - bij behandeling met radium', 'aanname laboratoriumonderzoek',16
'ct hals', 'ct thorax',16
'crp c-reactief proteine', 'magnesium  -aas',16
'ordertarief', 'echo bovenbuik',16
'sgot asat kinetisch - spoed', 'bacteriologisch onderzoek met kweek -nie',15
'aanname laboratoriumonderzoek', 'squamous cell carcinoma mbv eia',15
'bacteriologisch onderzoek met kweek -nie', 'hepatitis-b surface antigeen confirmatie',15
'totaal eiwit colorimetrisch - spoed', 'sgpt alat kinetisch - spoed',15
'ligdagen - alle spec.beh.kinderg.-reval.', 'vulva       - radicale vulvect. znd ingu',15
'telefonisch consult', 'cytologisch onderzoek - ectocervix -',15
'kruisproef volledig -drie methoden-', '190035 dagverpleging    a007',15
'albumine - spoed', 'o2-saturatie',15
'vervolgconsult poliklinisch', 'cytologisch onderzoek - vagina -',15
'190205 klasse 3b        a205', 'klinische kaart - anesthesie',15
'trombocyten tellen - elektronisch', 'albumine',15
'verlosk.-gynaec.  aanv.kaart kosten-out', 'vervolgconsult poliklinisch',15
'paclitaxel', 'ct thorax',15
'mammografie thoraxwand', 'telefonisch consult',15
'haemoglobine foto-electrisch - spoed', 'melkzuur enzymatisch - spoed',15
'kalium potentiometrisch', 'melkzuur enzymatisch',15
'kalium vlamfotometrisch - spoed', 'ordertarief',15
'paclitaxel', 'gefiltreerd erytrocytenconcentraat',15
'magnesium  -aas', 'differentiatie leukocyten - handmatig',15
'ordertarief', 'ct a.pulmonalis',15
'e.c.g.      - elektrocardiografie', '190205 klasse 3b        a205',15
'leukocyten tellen elektronisch', 'urine onderzoek - kwalitatief',15
'uterus      - extirpatie - abdominaal me', 'immunopathologisch onderzoek',15
'ligdagen - alle spec.beh.kinderg.-reval.', 'mri abdomen',15
'trombocyten tellen - spoed', 'international normalised ratio mbv tromb',14
'international normalised ratio mbv tromb', 'leucocyten tellen -electronisch- spoed',14
'urine onderzoek - kwalitatief', 'screening antistoffen erytrocyten',14
'crp c-reactief proteine', 'ca-125 mbv meia',14
'administratief tarief       - eerste pol', 'mri bekken',14
'190205 klasse 3b        a205', 'verlosk.-gynaec.  aanv.kaart kosten-out',14
'dagverpleging - alle spec.beh.kind.-rev.', 'kruisproef volledig -drie methoden-',14
'calcium', 'screening antistoffen erytrocyten',14
'ligdagen - alle spec.beh.kinderg.-reval.', 'interc.consult klinisch  anesthesie',14
'antistoffen tegen erys - specificiteit -', 'ident. irregulaire a.s. tegen erys na po',14
'trombocyten tellen - spoed', 'trombocyten tellen - spoed',14
'trombocyten tellen - elektronisch', 'cea - tumormarker mbv meia',14
'darm - colonpassage scint.comp.vervolg', '190205 klasse 3b        a205',14
'echo nieren-urinewegen', 'telefonisch consult',14
'ligdagen - alle spec.beh.kinderg.-reval.', 'ct abdomen',14
'actuele ph - pco2 - stand.bicarbonaat', 'gammaglutamyltranspeptidase',14
'ligdagen - alle spec.beh.kinderg.-reval.', 'toegangschir- c.v.d.-katheter perifeer b',14
'creatinine', 'bloedgroep abo en rhesusfactor',14
'sediment', 'creatinine',14
'bilirubine - totaal', 'creatinine',14
'kalium potentiometrisch', 'triglyceriden - enzymatisch',14
